|Whitefish Statistics: total landings (tonnes live weight) in 2018
|43222||||||||||||This weeks report includes swap numbers 364-409

||Landings into||||||||||Total landings||||Uptake of quota||||||| 
|Stock|Scotland|||England, Wales & N.I.|||Abroad||||by UK vessels|||U.K|in past week||so far in:|||||U.K
||||%|||%|||%||||%|Quota|||2017|2018||||Quota
||2017|2018|change|2017|2018|change|2017|2018|change||2017|2018|change|2018|Tonnes|%|%|%||||2016
|North sea
|  Cod|5507.0119|4412.513|-19.87464199959329|44.0548|1471.6616700008394|3240.525141416689|114.5962|65.7557|-42.619650564329355||5665.6629|5949.930370000839|5.017373518654601|19597.332000000006|351.11229999866464|1.7916331672018646|33.816777485973496|30.360920404883874||||16754
|  Haddock|7113.351600000002|5859.365999999999|-17.628618273276444|19.336499999999997|1093.1980000637293|5553.546402212032|77.5873|28.0347|-63.86689574195776||7210.275400000002|6980.598700063729|-3.1854081459395216|30870.345|238.90372002067488|0.7738939102257356|16.215984616768626|22.612635848623423||||44464
|  Whiting|3161.8552|3594.4369999999994|13.681265353327992|144.96399999999997|661.7623000078203|356.5011313207558|53.68909999999999|26.697499999999998|-50.273891721038346||3360.5083|4282.89680000782|27.447886380992433|15005.324|257.1278999999995|1.713577794121603|35.47459410957458|28.542514643521326||||9473
|  Saithe|2051.3586999999998|2244.4939999999992|9.414994071977732|0.0428|534.4266|1248560.2803738317|746.2627000000001|809.288|8.445457611642642||2797.6642|3588.2085999999995|28.25730121577848|11583.073000000004|126.52350000000024|1.092313758188351|32.120140068886336|30.978036657456947||||8710
|  Plaice|423.2492|253.44800000000004|-40.11849284062438|63.015|75.2281099925518|19.38127428795016|3619.463600000001|1914.6118|-47.102333063938||4105.727800000001|2243.2879099925517|-45.36199136258981|31914.865|49.09669999961852|0.1538364646055013|14.901741434378632|7.0289750872909895||||27552
|  Sole|0.0068|0.003|-55.88235294117647|39.9257|12.4594|-68.79353398938528|177.927|130.6129|-26.591860706919128||217.8595|143.0753|-34.326802365744896|802.9830000000001|16.739599999999996|2.0846767615254613|27.823690932311624|17.817973730452575||||783
|  Hake|779.9708|536.895|-31.164730782229288|0.6416999999999999|185.7635|28848.652018076984|19.6265|22.523000000000003|14.758107660560993||800.239|745.1815|-6.880132060546912|2341.783999999999|32.88429999999994|1.404241381784142|15.050573631747227|31.8211030564732||||5317
|  Nephrops|2328.9512000000004|1297.229|-44.29986338915131|970.4719|541.8786|-44.163391026571716|5.089500000000001|27.477199999999996|439.8801453973866||3304.5126000000005|1866.5848|-43.51406618936784|22101.313|108.73979999389667|0.492006063141573|30.594506064253313|8.44558330086543||||10801
|  Norway others|483.46260000000007|119.34400000000001|-75.31473996127104|0|80.8579|-|76.81660000000001|1.4205999999999999|-98.15066014377102||560.2792000000001|201.62250000000003|-64.01392377229067|3509.999999999999|18.120900000000006|0.5162649572649576|19.09608725289707|5.7442307692307715||||2934
|  Monkfish|2773.3242000000005|3230.021|16.467486924175674|27.279399999999995|129.7594000108719|375.6680865813468|11.537500000000001|7.563000000000001|-34.44853737811485||2812.1411000000003|3367.3434000108723|19.743045610722447|13154|217.11491999816917|1.65056195832575|28.701174729536643|25.59938725871121||||9798
|  Megrim|306.3198000000001|457.5450000000001|49.36840517655076|0.0854|23.276200000000003|27155.50351288056|3.954|3.7125000000000004|-6.107738998482545||310.3592000000001|484.53370000000007|56.12029545120618|2684.3689999999997|41.720300000000066|1.5541939278839858|11.380975430876425|18.050189821146052||||2727
|  Lem Sole & Witches|366.84060000000005|516.373|40.76222751789196|14.089899999999993|29.780590003204352|111.36125879675774|53.08519999999999|33.47579999999999|-36.939485958421564||434.01570000000004|579.6293900032044|33.55032778841973|3819.0000000000005|51.58477000031462|1.3507402461459705|12.212034327518289|15.17751741301923||||3554
|  Skates & Rays|124.68140000000001|122.343|-1.8755002751011836|114.98370000000001|119.57440000076294|3.992478934634145|14.420699999999998|9.3735|-34.999687948573914||254.08580000000003|251.29090000076295|-1.099982761428261|1039.9999999999995|27.30279999999999|2.625269230769231|35.24074895977809|24.162586538534907||||721
|  Dabs & Flounders|0|3.4150000000000005|-|0|0|-|0|32.723|-||0|36.138|-|0|1.213000000000001|-|0|-||||1558
|  Turbot & Brill|13.245700000000001|9.224|-30.362306257879922|16.9031|6.69497999765873|-60.391999114607785|144.02199999999996|84.33919999999999|-41.44005776895195||174.17079999999996|100.25817999765871|-42.436860829910216|931.1999999999994|7.165800000000004|0.7695231958762897|33.36605363984674|10.766557130332773||||522
|  Spurdog (zero TAC)|0|0|-|0|0|-|0|0|-||0|0|-|0|0|-|-|-||||0
|  Northern prawn|0|0|-|0|0.0222|-|0|0|-||0|0.0222|-|427.44600000000014|0|0|0|0.005193638494687047||||565
||||||||||||||||||-
|West of Scotland
| Cod VIb|11.4663|11.443999999999999|-0.1944829631180182|0|0|-|0|0|-||11.4663|11.443999999999999|-0.1944829631180182|45|0.17800000000000082|0.39555555555555744|25.480666666666668|25.43111111111111||||45
| Cod VIa,Vb (EC)|102.7354|67.27999999999999|-34.51137582566478|0.6557999999999999|14.879100000000001|2168.847209515097|0.4006|0|-100||103.7918|82.1591|-20.842397954366337|0|1.0253000000000014|-|-|-||||0
| Haddock VIb, XII, XIV  |1516.1277|1156.7930000000001|-23.70082018816752|0|0|-|0|0|-||1516.1277|1156.7930000000001|-23.70082018816752|4244.96|181.55700000000002|4.2770014322867596|59.20061304178056|27.250975274207534||||2561
| Haddock VIa,Vb (EC)|1001.1008999999999|927.571|-7.344903995191683|14.294099999999997|32.8917|130.10682729237942|0.0843|0|-100||1015.4792999999999|960.4627|-5.417796305645996|3958.8689999999997|24.640800000000127|0.6224201912212839|20.001561946031117|24.261037685258092||||5077
|  Whiting|57.098099999999995|47.242|-17.261695222783242|0.17579999999999998|3.866|2099.089874857793|0.3009|0|-100||57.574799999999996|51.108|-11.231997332166156|122|1.100999999999999|0.9024590163934418|47.19245901639344|41.89180327868852||||122
|  Saithe|1649.6308|1246.2050000000002|-24.455520592850217|0.0686|260.223|379233.81924198254|16.514499999999998|0.6547|-96.03560507432863||1666.2139|1507.0827000000002|-9.550466479723871|3685.8979999999997|16.182000000000016|0.4390246284623182|58.69016907361747|40.8878026467363||||2839
|  Plaice|15.728900000000001|13.531|-13.97364087762018|0.1703|0.9592|463.24133881385785|0.0494|0|-100||15.9486|14.490200000000002|-9.144376308892312|430.68|0.8739999999999988|0.20293489365654283|4.110463917525774|3.36449335933872||||388
|  Sole|0.248|0.10300000000000001|-58.467741935483865|0.025799999999999997|0.0413|60.07751937984499|0.1415|0|-100||0.4153|0.1443|-65.25403322899109|12.209999999999997|0.01100000000000001|0.09009009009009018|3.775454545454546|1.181818181818182||||11
|  Hake (inc VII)||2.48||0|0|-|0|0|-|||2.48|||0|-|-|-
|  Monkfish|1328.7153|1171.776|-11.811356428273234|339.0005|21.742299999999997|-93.5863516425492|0.8974|137.5951|15232.638734120796||1668.6132|1331.1134|-20.226365223528138|2986.9999999999995|45.11670000000004|1.5104352192835635|59.48710160427807|44.563555406762646||||2805
|  Nephrops|3095.738400000001|1532.4420000000002|-50.49833668116144|160.0444|53.5843|-66.51910344879296|0.175|0.1554|-11.199999999999989||3255.957800000001|1586.1817000000003|-51.28371442651991|13589.462000000003|204.52610000000004|1.505034562810507|18.461997051485604|11.672144931123835||||17636
|  Megrim|357.00190000000003|394.576|10.524901968308848|0.2406|9.3607|3790.5652535328345|0.7879|0.036|-95.43089224520878||358.0304|403.97270000000003|12.831955051861533|1899.9250000000004|13.690999999999974|0.7206073923970667|20.204875846501128|21.2625603642249||||1772
|  Pollack|9.9287|8.73|-12.073081068014934|0.7262999999999998|1.8344|152.56780944513295|0.0082|0|-100||10.6632|10.564400000000001|-0.9265511291169527|145|0.5575000000000028|0.3844827586206916|7.353931034482758|7.285793103448277||||145
|Greenland Halibut II,IV,VI|11.4354|1.459|-87.24137327946552|0|0|-|0|0|-||11.4354|1.459|-87.24137327946552|1071.439|0|0|1.174065708418891|0.1361720079257895||||974
|  Spurdog (zero TAC)|-|0|-|-|8.287999999999998|-|-|0.0419|-||-|8.329899999999999|-|0|0.04479999999999862|-|-|-||||0

|Faroes
|Cod/Haddock||468.55|||0|||0||||468.55||480|-10.4|-2.166666666666667||97.61458333333334||||464
|Saithe||357.68|||0|||0||||357.68||1216|0|0||29.414473684210527||||767
|Redfish||6.03|||0|||0||||6.03||232|0|0||2.5991379310344827||||157
|Ling, Blue Ling||121.35|||0|||0||||121.35||245|0|0||49.53061224489796||||244
|Flatfish||21.17|||0|||0||||21.17||0|0|-||-||||680
|Others||97.85|||0|||0||||97.85||345|0|0||28.362318840579707||||180
|Blue Whiting|0|1831.04|-||0|-||1210.83|-|0||3041.87|-||0|-||54.36111111111111||||345

|2017 landings are for the nearest comparable week last year (assuming an average delay of 2 weeks in notification of landings) therefore
|comparisons will be approximate, and should be treated accordingly.

|Norway Statistics: total landings (tonnes live weight) in 2018
|43222||||||||||||This weeks report includes swap numbers 364-409

||Landings into||||||||||Total landings||||Uptake of quota
|Stock|Scotland|||England, Wales & N.I.|||Abroad||||by UK vessels|||U.K|in past week||so far in:
||||%|||%|||%||||%|Quota|||2017|2018||||Quota
||2017|2018|change|2017|2018|change|2017|2018|change||2017|2018|change|2018|Tonnes|%|%|%||||2016

|Norway
|Tusk|0.45499999999999996|0.156|-65.71428571428571|0|0.0112|-|0.1403|0|-100||0.5952999999999999|0.1672|-71.91332101461447|3.999999999999999|0.04799999999999999|1.2|14.882499999999999|4.180000000000001||||4
|Monkfish|16.6082|7.647999999999999|-53.95045820739153|0|2.0175|-|0.0477|0.5704|1095.8071278825996||16.6559|10.235899999999997|-38.544900005403505|257.99999999999994|1.8829999999999991|0.72984496124031|9.253277777777777|3.9674031007751935||||180
|Ling |24.578400000000006|6.111|-75.1367053998633|0|8.1392|-|3.6784|0.038|-98.96694214876034||28.256800000000005|14.2882|-49.43447241018092|113.00000000000001|4.166|3.686725663716814|19.62277777777778|12.64442477876106||||144
|Nephrops|0|0|-|0|0|-|0|0|-||0|0|-|42|0|0|0|0||||53
